longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_num,rooms_per_household,bedrooms_per_room,population_per_household,Price
-119.33,36.09,49.8,4409.0,1083.0,420.0,204.0,3.6333,1,21.6602,0.2457,2.0621,337144.66
-123.31,36.89,28.7,2118.0,493.0,2021.0,740.0,4.434,3,2.8625,0.2328,2.7317,270052.74
-122.37,34.08,37.7,197.0,30.0,594.0,289.0,5.8728,2,0.6839,0.1534,2.0583,348960.97
-119.53,36.23,48.7,4116.0,742.0,3234.0,1282.0,7.8606,0,3.2109,0.1803,2.5224,364557.78
-115.44,39.38,13.8,949.0,164.0,253.0,112.0,5.7304,3,8.454,0.173,2.2493,340205.02
-118.66,34.59,17.1,1222.0,284.0,1833.0,826.0,4.8071,1,1.4801,0.2326,2.2197,259814.09
-117.51,34.25,6.7,3393.0,515.0,1065.0,384.0,3.689,0,8.8323,0.1518,2.7711,209588.96
-120.95,36.08,29.8,7497.0,1816.0,858.0,336.0,2.9357,0,22.3424,0.2423,2.5573,332467.53
-118.61,40.24,9.1,5317.0,1110.0,908.0,436.0,13.6463,1,12.1946,0.2087,2.0825,500001.0
-119.86,38.41,48.5,2040.0,458.0,1056.0,483.0,5.5044,1,4.2285,0.2244,2.1888,282343.04
-117.73,41.55,23.0,3033.0,593.0,1234.0,510.0,9.2065,1,5.9457,0.1956,2.4198,472459.42
-123.84,41.05,47.9,834.0,184.0,3040.0,1161.0,5.4659,0,0.7181,0.2207,2.6183,239456.23
-119.4,33.96,11.5,581.0,107.0,972.0,481.0,2.2956,1,1.2064,0.1834,2.0186,120081.89
-121.38,32.94,36.4,3851.0,832.0,2904.0,895.0,11.2195,0,4.3015,0.216,3.2443,500001.0
-121.08,36.3,34.0,2266.0,438.0,853.0,387.0,2.8972,3,5.8572,0.1931,2.2048,322708.99
-114.7,37.45,21.4,656.0,160.0,1169.0,487.0,5.9168,1,1.346,0.2432,2.3979,288236.18
-122.52,37.39,46.8,1748.0,425.0,909.0,441.0,0.926,1,3.9668,0.243,2.0621,58192.21
-121.23,33.8,23.2,2785.0,577.0,270.0,121.0,7.6751,0,22.954,0.207,2.2291,495954.26
-119.23,33.71,11.1,3411.0,775.0,576.0,190.0,5.4657,1,17.9859,0.2273,3.039,412027.59
-115.69,32.98,50.8,2807.0,629.0,3843.0,1758.0,3.6588,0,1.5962,0.2242,2.1853,172024.29
-120.17,40.55,23.5,1402.0,309.0,549.0,201.0,8.1932,2,6.9887,0.2206,2.7384,493478.8
-116.88,41.46,11.6,998.0,247.0,2070.0,762.0,4.7911,1,1.3099,0.2474,2.7159,136091.75
-115.75,33.63,19.5,1963.0,467.0,193.0,77.0,4.2185,0,25.54,0.2378,2.5147,430244.25
-121.24,34.55,32.3,3170.0,712.0,793.0,339.0,6.4871,0,9.3598,0.2245,2.3422,396415.78
-120.41,33.39,27.1,3407.0,538.0,1543.0,467.0,3.4918,2,7.2996,0.1579,3.3067,196144.8
-120.77,40.8,33.4,5466.0,1014.0,1046.0,514.0,3.4734,0,10.6334,0.1855,2.0358,265706.89
-115.99,41.56,34.8,1853.0,342.0,1474.0,629.0,5.3833,0,2.9467,0.1843,2.3446,154144.95
-123.9,35.0,7.3,831.0,167.0,149.0,57.0,4.0322,0,14.5917,0.2012,2.6151,217099.62
-121.25,35.4,17.1,3868.0,912.0,481.0,207.0,7.6093,0,18.6508,0.2357,2.3194,468642.16
-117.53,35.95,39.2,1916.0,416.0,662.0,289.0,7.9794,3,6.636,0.2172,2.2924,423957.63
-118.67,37.27,34.2,737.0,167.0,485.0,148.0,11.6058,0,4.9935,0.2272,3.2904,500001.0
-119.97,38.96,5.5,2798.0,431.0,990.0,317.0,5.3958,0,8.8144,0.1542,3.1181,312911.49
-118.93,37.29,17.1,4858.0,755.0,256.0,105.0,5.1283,0,46.0463,0.1554,2.4284,500001.0
-122.37,41.49,48.5,2364.0,574.0,833.0,318.0,2.5249,1,7.4429,0.2428,2.6218,185638.63
-120.03,33.48,45.0,4899.0,838.0,5165.0,2036.0,4.8285,3,2.4061,0.171,2.5366,354970.6
-119.31,40.05,35.2,1288.0,296.0,816.0,279.0,1.6656,0,4.6125,0.2295,2.9209,166767.55
-115.3,35.69,4.7,1087.0,223.0,294.0,143.0,6.1766,3,7.574,0.2048,2.0518,360535.12
-121.73,36.09,32.0,3288.0,608.0,2448.0,906.0,2.7774,0,3.6306,0.185,2.7023,208886.05
-115.64,39.21,1.6,1412.0,320.0,680.0,212.0,1.673,0,6.6644,0.2264,3.2072,118807.26
-117.88,41.29,34.7,4203.0,1036.0,316.0,135.0,4.2532,0,31.0653,0.2465,2.3373,437444.61
-124.15,39.28,38.3,2038.0,358.0,931.0,388.0,4.8416,0,5.2545,0.1759,2.4019,249265.88
-117.07,39.84,26.4,4243.0,786.0,704.0,293.0,2.6293,0,14.4726,0.1852,2.4017,230852.06
-123.99,39.6,1.2,2813.0,504.0,1202.0,378.0,7.2741,2,7.4408,0.1793,3.1793,394031.45
-114.34,35.56,35.0,963.0,207.0,1117.0,507.0,1.32,0,1.8984,0.2145,2.2019,62347.85
-115.59,39.66,42.8,449.0,100.0,1650.0,605.0,15.0,3,0.7413,0.2224,2.7265,500001.0
-121.36,39.92,30.9,3126.0,618.0,1237.0,607.0,6.085,0,5.1487,0.1978,2.0384,256977.22
-121.77,37.56,37.2,2685.0,460.0,6696.0,2842.0,2.7785,0,0.9449,0.1715,2.3562,104687.77
-120.52,37.59,5.6,887.0,161.0,632.0,275.0,3.1158,1,3.2263,0.1821,2.2989,202175.88
-120.77,39.69,37.5,3162.0,711.0,366.0,153.0,4.6835,1,20.7339,0.2247,2.3994,435772.18
-120.61,40.23,32.3,4786.0,1141.0,515.0,201.0,4.1081,0,23.782,0.2384,2.5613,394885.83
-121.15,35.71,17.9,1102.0,221.0,2692.0,990.0,3.6653,0,1.1129,0.2008,2.7185,166916.35
-118.11,40.08,36.0,467.0,82.0,283.0,94.0,6.5119,2,4.9735,0.1749,3.0141,299686.77
-122.7,40.2,33.9,3567.0,772.0,2333.0,988.0,9.5505,1,3.6088,0.2166,2.3609,486778.17
-115.86,34.74,31.6,4406.0,943.0,6031.0,3010.0,2.8522,3,1.4636,0.2139,2.0033,173099.17
-116.19,39.29,10.3,1082.0,261.0,3274.0,1251.0,3.3534,1,0.8645,0.2409,2.6167,143704.12
-119.57,34.3,16.1,3108.0,555.0,766.0,267.0,4.1679,0,11.6278,0.1785,2.8639,243296.51
-115.79,33.42,51.6,2280.0,528.0,1852.0,851.0,7.4868,1,2.6787,0.2317,2.1759,371309.83
-121.87,37.95,23.1,1675.0,363.0,2213.0,1078.0,5.2969,1,1.5537,0.2171,2.0533,292649.27
-124.17,41.09,4.0,2715.0,635.0,772.0,384.0,5.7153,0,7.0767,0.234,2.0115,259716.46
-118.13,32.87,46.8,1272.0,204.0,456.0,215.0,5.8824,1,5.9208,0.1603,2.1233,275834.99
-119.75,40.32,9.8,836.0,195.0,1036.0,416.0,4.0454,0,2.0093,0.2327,2.4886,112696.68
-118.66,37.31,21.6,2402.0,475.0,2216.0,1043.0,12.7769,1,2.3035,0.1977,2.1249,500001.0
-115.32,40.64,15.2,2181.0,496.0,3168.0,997.0,7.6241,3,2.1879,0.2275,3.1773,346401.12
-114.61,40.48,50.2,304.0,53.0,1180.0,545.0,2.1276,2,0.5581,0.1743,2.1659,115187.34
-117.98,40.78,20.3,791.0,146.0,923.0,294.0,13.0824,2,2.6858,0.1848,3.1352,500001.0
-116.68,39.78,37.1,1129.0,216.0,994.0,419.0,2.7372,3,2.6956,0.1915,2.3714,199744.83
-123.51,40.47,31.5,2611.0,535.0,5075.0,1862.0,6.4478,1,1.4019,0.205,2.7249,286670.61
-122.74,34.2,3.2,623.0,125.0,1273.0,525.0,3.8434,0,1.187,0.201,2.4265,212315.23
-116.99,35.4,20.6,1446.0,251.0,1942.0,701.0,15.0,3,2.0616,0.1737,2.7694,500001.0
-120.02,34.82,20.9,7019.0,1687.0,2763.0,860.0,5.5837,1,8.1585,0.2404,3.2111,370085.86
-119.87,39.53,51.5,1895.0,463.0,891.0,409.0,3.587,0,4.6341,0.2444,2.1803,187921.77
-121.25,33.99,42.4,1979.0,344.0,656.0,213.0,7.2314,0,9.3095,0.1737,3.0835,348394.11
-118.25,34.25,44.7,1732.0,328.0,1275.0,540.0,3.1717,1,3.2088,0.1891,2.362,185915.26
-122.49,40.81,17.0,3595.0,829.0,591.0,213.0,4.1905,0,16.8914,0.2305,2.7744,332901.86
-118.06,39.18,17.8,1862.0,425.0,730.0,311.0,13.3776,0,5.9864,0.2283,2.3469,500001.0
-122.61,40.78,27.3,1550.0,383.0,210.0,81.0,3.6106,0,19.1708,0.2474,2.5954,358589.07
-123.71,33.85,33.2,2011.0,492.0,2482.0,1179.0,11.5108,0,1.7058,0.2447,2.1049,500001.0
-121.03,36.29,38.1,4573.0,1086.0,539.0,240.0,3.7578,1,19.0336,0.2375,2.245,358033.38
-122.03,35.2,42.9,2396.0,500.0,2915.0,1019.0,6.2547,0,2.3505,0.2087,2.8602,286880.74
-115.42,32.63,45.5,1882.0,346.0,510.0,251.0,5.1656,1,7.4858,0.1838,2.0289,330250.16
-123.8,35.22,2.3,4123.0,834.0,368.0,129.0,4.4313,0,31.8843,0.2022,2.8494,428003.57
-122.58,36.11,41.6,1254.0,285.0,274.0,91.0,12.709,3,13.8143,0.2271,3.0167,500001.0
-118.84,33.41,32.2,192.0,31.0,185.0,91.0,2.5077,0,2.1012,0.1604,2.02,146669.18
-119.52,37.87,28.1,2474.0,545.0,3804.0,1204.0,4.4231,3,2.0542,0.2203,3.1592,272437.91
-123.89,36.15,33.1,2453.0,588.0,2035.0,756.0,2.9128,0,3.2453,0.2396,2.6912,126478.0
-124.28,32.98,46.0,1170.0,200.0,1255.0,535.0,2.7475,1,2.1855,0.171,2.3445,209585.94
-114.43,39.16,28.8,1498.0,346.0,3322.0,1630.0,3.2901,0,0.9189,0.2311,2.0378,110724.54
-117.74,39.4,9.3,4361.0,1043.0,529.0,189.0,7.1589,1,23.0352,0.2391,2.7936,488863.37
-120.68,40.39,23.3,2484.0,389.0,490.0,211.0,2.1625,0,11.7546,0.1567,2.3181,134891.98
-119.63,37.11,48.1,5076.0,1248.0,1240.0,378.0,6.1446,3,13.4309,0.2458,3.2803,493442.52
-121.67,41.66,42.5,2182.0,437.0,703.0,311.0,3.5863,0,7.0061,0.2002,2.2575,137559.14
-120.89,41.14,11.4,1624.0,318.0,2955.0,1428.0,9.3534,0,1.1372,0.1958,2.0696,409617.46
-117.83,37.73,37.4,2967.0,624.0,12889.0,4284.0,4.2402,1,0.6926,0.2103,3.0082,257376.47
-115.49,36.73,14.1,2339.0,401.0,2644.0,1205.0,4.7204,0,1.9415,0.1714,2.1942,238702.62
-122.5,32.57,18.8,2458.0,532.0,1419.0,568.0,5.3592,1,4.3287,0.2164,2.4994,277016.39
-115.91,39.23,24.9,1539.0,355.0,1147.0,481.0,4.2628,0,3.196,0.2309,2.3821,157776.52
-123.13,37.86,23.5,1212.0,221.0,4144.0,1828.0,2.7868,1,0.6628,0.1822,2.2669,127824.6
-122.19,41.36,2.5,1244.0,218.0,1167.0,515.0,5.62,0,2.4163,0.1756,2.2677,252045.28
-123.98,38.13,40.5,2602.0,628.0,1735.0,686.0,5.0325,2,3.795,0.2415,2.5307,258706.52
-122.94,41.88,44.2,2849.0,561.0,493.0,193.0,6.7139,0,14.7326,0.1968,2.5522,400571.72
-115.14,40.57,28.1,287.0,61.0,732.0,262.0,4.1387,1,1.0956,0.2129,2.7911,238964.08
-119.74,41.51,9.8,1083.0,255.0,1635.0,544.0,2.7432,0,1.9905,0.2355,3.0067,94239.51
-123.57,35.62,13.6,594.0,132.0,2837.0,1335.0,2.8772,0,0.445,0.2217,2.1256,141480.09
-114.71,33.95,7.4,1276.0,232.0,943.0,439.0,4.9938,1,2.9069,0.1822,2.1493,267216.33
-115.52,40.04,9.6,1185.0,180.0,1614.0,761.0,3.2135,2,1.557,0.152,2.1202,203098.76
-116.77,39.94,45.7,2006.0,395.0,484.0,240.0,4.9354,1,8.3649,0.1969,2.0199,346944.15
-114.98,34.53,25.5,2059.0,360.0,1539.0,572.0,9.4767,0,3.6005,0.1748,2.6911,441608.51
-122.14,39.74,6.7,8033.0,1542.0,2647.0,1029.0,2.547,0,7.8027,0.192,2.571,152443.64
-115.95,38.02,14.0,2347.0,460.0,1141.0,552.0,3.4177,2,4.2538,0.1958,2.0672,176608.56
-117.42,33.57,49.4,2827.0,669.0,973.0,329.0,7.9593,1,8.5939,0.2366,2.957,500001.0
-115.62,37.26,27.0,668.0,151.0,760.0,320.0,1.7275,0,2.0914,0.2267,2.379,80497.12
-116.35,41.3,27.3,1430.0,243.0,763.0,334.0,6.1963,2,4.287,0.1696,2.286,351632.58
-120.87,37.31,27.8,847.0,154.0,3245.0,1460.0,10.1146,1,0.58,0.1816,2.2222,500001.0
-116.58,39.96,6.7,2749.0,573.0,712.0,333.0,7.1033,0,8.2496,0.2084,2.1365,379285.54
-121.71,32.81,50.5,1875.0,387.0,1070.0,377.0,3.5594,0,4.9712,0.2065,2.8361,272757.63
-121.05,39.39,5.3,1424.0,291.0,521.0,219.0,7.6221,3,6.5034,0.2046,2.3819,449845.42
-123.27,41.45,36.7,3532.0,866.0,1058.0,515.0,4.8555,1,6.8514,0.2452,2.0521,306104.84
-114.96,37.24,3.9,1497.0,328.0,2437.0,1170.0,6.0041,0,1.2801,0.2193,2.0833,323392.36
-121.43,35.72,23.6,4600.0,735.0,447.0,187.0,13.8482,1,24.5812,0.1597,2.39,500001.0
-119.12,38.62,46.9,4557.0,1112.0,511.0,181.0,8.9031,2,25.1497,0.244,2.8218,500001.0
-120.42,41.16,40.2,1159.0,227.0,3652.0,1481.0,1.4365,3,0.7821,0.1963,2.4649,136020.71
-114.71,34.2,18.1,3942.0,820.0,717.0,266.0,5.7817,1,14.824,0.2081,2.695,437219.11
-120.99,36.34,29.1,1956.0,454.0,2162.0,944.0,3.7008,3,2.0733,0.2319,2.2913,222818.77
-116.53,34.01,9.4,1372.0,235.0,750.0,312.0,2.7087,1,4.3974,0.1713,2.4026,149241.5
-115.76,37.21,49.8,2384.0,480.0,597.0,197.0,3.5828,2,12.0874,0.2012,3.0275,287183.29
-119.98,37.63,37.1,595.0,140.0,6630.0,2520.0,7.2273,0,0.2363,0.2359,2.6314,292109.49
-120.55,41.42,20.1,1241.0,278.0,937.0,459.0,5.6822,1,2.7007,0.2237,2.0399,263128.2
-116.84,36.42,17.2,2422.0,448.0,1869.0,856.0,5.4291,0,2.8284,0.1851,2.1827,251355.5
-115.18,37.88,13.2,1471.0,307.0,996.0,382.0,15.0,1,3.8527,0.2089,2.6091,500001.0
-116.77,40.87,41.1,3846.0,580.0,945.0,447.0,4.6256,1,8.6022,0.1508,2.1149,277621.14
-122.07,35.56,23.2,1368.0,212.0,3002.0,1189.0,5.0494,1,1.1504,0.1547,2.5239,202770.97
-115.43,38.88,17.8,1969.0,318.0,813.0,323.0,2.0082,2,6.0862,0.1613,2.513,208131.09
-120.46,39.66,47.2,1662.0,365.0,508.0,236.0,6.4601,2,7.0563,0.2194,2.1582,451757.28
-118.56,35.65,8.7,620.0,132.0,875.0,391.0,6.4887,3,1.5876,0.212,2.2401,361587.41
-116.0,34.09,14.5,2380.0,575.0,1149.0,347.0,8.6194,0,6.8494,0.2416,3.3066,429413.17
-122.46,37.27,18.6,2257.0,499.0,752.0,284.0,2.8651,1,7.9355,0.2209,2.6429,208293.92
-116.47,35.9,14.3,467.0,90.0,651.0,196.0,4.0886,1,2.3814,0.1921,3.3185,292317.05
-118.36,35.05,30.9,321.0,76.0,401.0,164.0,3.8767,3,1.9544,0.2367,2.4392,326422.61
-115.38,41.7,31.7,1316.0,203.0,716.0,278.0,6.1626,2,4.7268,0.1543,2.5728,325262.22
-122.62,37.27,3.8,4279.0,646.0,343.0,120.0,5.5924,1,35.6354,0.151,2.8565,500001.0
-120.13,40.6,8.4,12123.0,2122.0,505.0,251.0,4.7319,1,48.2967,0.175,2.0106,500001.0
-115.99,34.38,11.1,505.0,82.0,2054.0,669.0,4.6061,0,0.7551,0.1628,3.0682,194164.74
-124.16,41.38,4.6,5642.0,999.0,2562.0,1224.0,4.239,2,4.6103,0.177,2.0938,297541.89
-123.22,40.02,7.4,4077.0,736.0,1134.0,553.0,5.1103,0,7.3764,0.1806,2.0509,246094.23
-114.4,40.15,13.2,1202.0,235.0,328.0,157.0,3.236,1,7.6707,0.1955,2.0965,242100.42
-121.53,36.21,18.6,6756.0,1426.0,746.0,291.0,3.1189,1,23.1841,0.2111,2.5612,365937.02
-114.56,37.11,41.4,2506.0,464.0,2739.0,1354.0,5.269,0,1.8505,0.1852,2.0223,295130.11
-122.52,38.12,12.1,1542.0,380.0,1576.0,477.0,4.5107,3,3.2351,0.2467,3.3066,243641.01
-120.72,39.97,35.2,520.0,106.0,426.0,153.0,6.017,1,3.3881,0.2042,2.7789,191402.35
-116.79,40.53,4.0,1942.0,461.0,2094.0,687.0,2.407,3,2.8258,0.2376,3.0463,148918.08
-117.75,33.27,34.6,1861.0,429.0,811.0,268.0,5.2631,0,6.9375,0.2302,3.0218,227019.11
-118.52,41.05,41.5,8666.0,1342.0,665.0,298.0,3.6641,0,29.0468,0.1548,2.2288,351721.84
-119.03,41.36,31.8,933.0,184.0,1424.0,504.0,8.634,1,1.8497,0.1971,2.8249,389944.81
-115.88,38.12,11.3,972.0,224.0,1019.0,386.0,2.6224,1,2.5201,0.2306,2.6401,137583.85
-121.99,34.3,17.9,1265.0,304.0,4453.0,1873.0,5.1445,0,0.6751,0.2407,2.3774,275147.85
-119.91,40.24,42.1,11607.0,2476.0,1924.0,879.0,6.4045,1,13.2062,0.2133,2.1888,407064.55
-122.79,37.7,23.0,808.0,197.0,1034.0,370.0,2.8926,3,2.1854,0.2432,2.7961,164557.81
-118.37,40.23,14.0,4517.0,977.0,1816.0,846.0,7.0687,0,5.3388,0.2163,2.146,403835.82
-121.83,40.21,48.6,608.0,104.0,533.0,217.0,4.5977,1,2.7983,0.1708,2.4561,139695.07
-121.0,33.36,33.5,2446.0,503.0,3809.0,1682.0,8.2827,2,1.4541,0.2059,2.2648,458149.05
-119.62,38.25,42.1,1937.0,437.0,1495.0,656.0,7.2281,0,2.9521,0.2256,2.2795,294213.8
-124.08,37.09,2.2,1108.0,240.0,6764.0,3239.0,2.2721,0,0.342,0.2166,2.0883,170465.54
-123.43,41.44,18.3,2988.0,473.0,612.0,284.0,4.1707,3,10.5143,0.1583,2.154,276479.7
-117.46,35.33,24.4,1032.0,179.0,212.0,101.0,8.7819,0,10.267,0.1737,2.1057,500001.0
-120.04,34.48,31.0,584.0,128.0,911.0,396.0,6.6785,0,1.4736,0.2188,2.3004,322401.4
-115.67,40.98,10.7,1454.0,295.0,197.0,64.0,5.5737,1,22.7398,0.2028,3.0835,457377.74
-117.38,33.94,26.4,951.0,146.0,6928.0,2294.0,4.0406,1,0.4147,0.1531,3.0197,216268.91
-124.27,39.0,36.0,2168.0,485.0,1043.0,484.0,8.1083,1,4.4748,0.2238,2.1525,391342.44
-118.16,35.36,18.6,1480.0,234.0,386.0,164.0,2.7763,0,9.0081,0.1579,2.3507,133467.59
-123.41,37.88,36.3,5404.0,910.0,681.0,208.0,6.08,3,25.9272,0.1685,3.2658,500001.0
-116.51,38.34,20.9,1446.0,348.0,298.0,99.0,4.3142,0,14.6355,0.2404,3.0127,274532.44
-114.4,36.47,24.9,2193.0,398.0,516.0,245.0,6.8542,1,8.9364,0.1815,2.1031,320021.3
-119.02,41.71,7.8,801.0,123.0,4129.0,1704.0,15.0,1,0.4703,0.1534,2.4226,500001.0
-117.49,33.78,34.2,1341.0,204.0,1635.0,528.0,13.264,1,2.5422,0.1517,3.0987,500001.0
-121.97,36.22,12.4,955.0,233.0,1746.0,543.0,3.9459,1,1.758,0.2436,3.2143,168344.08
-119.96,36.59,43.3,4144.0,776.0,1419.0,709.0,8.6905,1,5.8415,0.1873,2.0005,456173.75
-115.75,38.48,29.2,1064.0,226.0,1111.0,399.0,4.4397,3,2.6666,0.2121,2.7848,281849.26
-122.67,36.37,29.6,1147.0,219.0,343.0,148.0,2.0258,1,7.7498,0.1914,2.3147,125620.95
-121.68,33.45,47.5,2229.0,382.0,1384.0,506.0,3.2085,2,4.4031,0.1713,2.7342,271077.03
-119.88,41.46,9.5,1097.0,261.0,7101.0,3212.0,4.3053,0,0.3415,0.2378,2.2103,206351.39
-117.2,36.46,28.0,4850.0,1188.0,2357.0,1135.0,5.6263,2,4.272,0.245,2.0756,386330.56
-120.58,35.76,20.5,7118.0,1771.0,1482.0,585.0,3.6963,1,12.1632,0.2488,2.5325,260076.17
-115.04,36.74,50.3,965.0,149.0,908.0,437.0,7.6802,2,2.2072,0.1541,2.0777,406759.77
-123.4,34.58,41.4,3268.0,507.0,599.0,215.0,2.8984,1,15.1951,0.155,2.7844,301064.76
-120.63,33.48,39.6,1001.0,236.0,16639.0,6082.0,7.4301,0,0.1645,0.2358,2.7358,321857.9
-117.23,33.94,11.4,1409.0,236.0,2055.0,683.0,3.4716,0,2.0627,0.1676,3.0087,231244.1
-122.08,34.11,13.1,2931.0,604.0,1128.0,396.0,3.2475,1,7.4103,0.2062,2.8509,227883.35
-117.76,34.4,2.5,1994.0,415.0,919.0,426.0,2.6754,0,4.6776,0.208,2.1559,181743.89
-122.7,36.49,33.6,2031.0,439.0,543.0,265.0,4.4857,3,7.6718,0.2162,2.0522,282405.54
-123.79,38.41,19.9,3900.0,600.0,3813.0,1694.0,4.4443,3,2.3018,0.1538,2.2505,252790.69
-123.14,38.46,16.9,3881.0,702.0,1347.0,446.0,12.1608,3,8.6988,0.1809,3.0188,500001.0
-115.01,32.54,33.5,1874.0,377.0,1756.0,536.0,4.5717,0,3.4991,0.2014,3.2798,292583.85
-118.81,41.21,43.3,1160.0,194.0,416.0,132.0,14.2591,1,8.8083,0.1674,3.1581,500001.0
-116.35,40.28,7.8,1809.0,442.0,1683.0,615.0,4.2177,3,2.9402,0.2444,2.7358,239865.38
-121.01,41.61,47.9,892.0,208.0,1073.0,393.0,5.281,0,2.2693,0.2329,2.7283,227801.22
-118.4,35.93,2.7,3135.0,514.0,1484.0,458.0,2.9976,0,6.8459,0.1639,3.2406,170734.57
-119.38,38.8,5.9,1585.0,344.0,860.0,428.0,4.4266,1,3.7051,0.2171,2.0109,142321.25
-114.85,34.12,43.7,834.0,159.0,1005.0,412.0,1.5921,0,2.0218,0.191,2.4377,132482.3
-116.84,40.23,26.1,4622.0,837.0,1642.0,509.0,2.6052,0,9.0773,0.1811,3.224,232184.98
-117.02,34.06,48.9,1790.0,321.0,517.0,225.0,7.1388,0,7.9597,0.1791,2.2981,334115.41
-123.88,35.61,24.5,1071.0,232.0,498.0,236.0,15.0,0,4.5432,0.2163,2.1128,500001.0
-118.83,37.16,48.2,4024.0,967.0,268.0,94.0,3.5433,0,42.7517,0.2404,2.8456,478683.37
-119.66,38.13,13.2,4360.0,1019.0,1224.0,563.0,7.5549,0,7.7466,0.2336,2.1741,396800.89
-115.03,37.81,32.4,483.0,89.0,1542.0,736.0,3.4999,0,0.6557,0.1849,2.0954,170155.32
-121.77,33.5,51.7,3925.0,867.0,502.0,164.0,3.8683,3,23.8741,0.2208,3.054,360618.09
-121.64,36.51,20.2,2019.0,409.0,395.0,151.0,5.8844,1,13.358,0.2027,2.6125,476571.44
-120.22,41.22,1.1,3569.0,692.0,1029.0,328.0,2.6454,0,10.8875,0.194,3.1401,203985.43
-121.91,40.75,4.3,1724.0,310.0,1849.0,562.0,7.6339,2,3.0651,0.1797,3.2864,421845.74
-123.05,38.1,44.8,2358.0,373.0,286.0,129.0,9.9615,0,18.2078,0.1581,2.2082,500001.0
-115.74,37.93,26.1,1461.0,247.0,754.0,239.0,4.7776,0,6.1229,0.1692,3.1609,164346.29
-118.74,33.59,28.4,3621.0,748.0,2685.0,1101.0,4.9016,0,3.2901,0.2066,2.4392,249130.44
-115.7,34.42,41.8,1130.0,252.0,589.0,234.0,1.2418,1,4.8247,0.2229,2.5155,148883.74
-116.01,34.92,42.4,3708.0,570.0,687.0,273.0,4.7799,0,13.5848,0.1537,2.5183,288885.53
-121.52,37.13,25.3,2049.0,385.0,1939.0,928.0,4.2053,0,2.2082,0.1879,2.0893,174990.02
-118.85,39.42,44.8,3071.0,512.0,955.0,398.0,2.5963,3,7.7138,0.1666,2.398,225671.81
-123.51,36.88,24.9,892.0,188.0,1532.0,753.0,8.0418,3,1.185,0.2102,2.0348,481048.91
-115.16,33.73,35.4,2431.0,575.0,2147.0,961.0,2.1425,0,2.5299,0.2365,2.2348,112620.28
-120.29,36.67,2.7,2626.0,638.0,3601.0,1425.0,7.3937,3,1.843,0.243,2.5275,407014.68
-120.4,34.07,8.0,6621.0,1579.0,2697.0,877.0,4.3157,1,7.5468,0.2385,3.0744,191224.86
-121.31,39.61,44.4,2947.0,699.0,4858.0,2028.0,12.0219,1,1.4528,0.2372,2.3952,500001.0
-119.72,34.11,17.0,1198.0,252.0,5277.0,2313.0,12.2323,0,0.5179,0.2101,2.2812,500001.0
-121.82,37.08,18.1,1164.0,203.0,1802.0,883.0,7.9367,1,1.3172,0.1743,2.0393,396734.11
-120.59,39.07,34.8,3080.0,692.0,1232.0,444.0,10.6681,1,6.9443,0.2247,2.7765,500001.0
-116.32,34.69,31.2,1239.0,276.0,909.0,454.0,5.9383,1,2.7294,0.2225,2.0016,322231.98
-115.97,33.26,5.2,1257.0,209.0,628.0,196.0,12.8098,1,6.4045,0.1667,3.2011,500001.0
-121.3,37.84,40.1,991.0,168.0,275.0,94.0,4.1055,1,10.5079,0.1695,2.9165,182239.75
-119.64,33.05,32.5,1985.0,319.0,732.0,362.0,7.2771,2,5.4787,0.1609,2.0212,389257.18
-115.58,38.07,44.6,2108.0,421.0,2779.0,1063.0,5.7884,1,1.9825,0.1999,2.6132,228226.85
-123.82,39.63,28.3,1439.0,262.0,584.0,291.0,6.4944,2,4.9528,0.1822,2.0107,341565.35
-115.42,35.64,22.1,5922.0,1421.0,3391.0,1688.0,3.4374,2,3.5089,0.24,2.0089,172097.12
-122.15,37.14,19.9,2697.0,414.0,1071.0,385.0,3.8833,1,6.9985,0.1537,2.7807,272078.61
-117.54,41.28,1.2,6191.0,1129.0,2654.0,1048.0,4.9812,1,5.9084,0.1824,2.5332,218481.57
-118.5,36.97,3.0,1981.0,471.0,2560.0,874.0,5.1459,1,2.266,0.2376,2.9271,224793.28
-118.8,41.92,7.7,1082.0,271.0,651.0,303.0,6.7049,0,3.5772,0.2499,2.1511,297655.64
-115.72,34.02,48.4,901.0,200.0,4479.0,1468.0,5.9919,0,0.6138,0.2223,3.0506,346157.54
-123.33,39.21,45.9,1659.0,398.0,5000.0,1665.0,3.4211,2,0.9964,0.2401,3.0032,204120.1
-120.87,38.68,26.4,3063.0,464.0,1741.0,803.0,3.3073,3,3.8152,0.1516,2.1686,227268.79
-118.95,40.75,10.2,1469.0,334.0,184.0,84.0,5.1092,2,17.4714,0.2272,2.1934,429277.17
-116.2,33.41,8.5,3294.0,646.0,559.0,256.0,4.7502,2,12.8623,0.1962,2.1818,406321.33
-122.18,35.18,14.1,4829.0,1058.0,322.0,110.0,1.3306,0,43.9475,0.219,2.9276,383257.34
-116.29,33.78,47.3,1028.0,198.0,974.0,432.0,5.2847,0,2.3812,0.193,2.2573,261284.65
-120.34,41.32,27.6,837.0,173.0,658.0,250.0,6.0969,2,3.3515,0.2069,2.6353,334902.8
-122.45,36.55,42.0,3511.0,618.0,1563.0,673.0,7.1393,1,5.2143,0.176,2.3213,320147.88
